Mean,Median,Mode,Max,Min,Std,Skewness,Kurtosis,Q1,Q3,IQR,ZCR_mean,ZCR_median,ZCR_std,ZCR_skewness,ZCR_kurtosis,RMSE_mean,RMSE_median,RMSE_std,RMSE_skewness,RMSE_kurtosis,Label
6.37E-05,0.000938882,-0.10296379,0.279095173,-0.326915115,0.051818348,-0.216865516,5.612532133,-0.009184608,0.011479438,0.020664046,0.136372,0.064453125,0.144918461,1.443803697,0.709838844,0.037626144,0.030231781,0.035401583,1.021075246,0.260990333,Orang1_angry
7.33E-05,0.000294087,-0.004506512,0.130714446,-0.126714215,0.022416187,-0.046727908,4.366596351,-0.006406393,0.008069304,0.014475696,0.083126395,0.062744141,0.086202888,1.973698008,3.685553101,0.018031314,0.016227193,0.013174655,0.415148734,-1.145336223,Orang1_angry
7.88E-06,0.000347306,-0.003369445,0.255227149,-0.260167062,0.054704856,0.009167407,4.048273409,-0.014265217,0.01576993,0.030035146,0.109261068,0.074707031,0.094029851,1.725968144,1.799560955,0.042278349,0.034577072,0.034237672,0.766358727,-0.510695732,Orang1_angry
-8.63E-05,-0.000251667,-0.157995075,0.287289053,-0.267297626,0.043938741,-0.046789625,4.600652374,-0.008490557,0.009026987,0.017517544,0.132384418,0.067382813,0.132193302,1.398942771,0.703594697,0.03202926,0.024263842,0.029648656,0.714006355,-0.796809583,Orang1_angry
-7.77E-06,0.00053963,-0.011258425,0.255033851,-0.261596501,0.047487516,-0.211551552,3.507725458,-0.014866685,0.015729772,0.030596456,0.08984375,0.051757813,0.096556475,2.186738606,4.059056749,0.036721665,0.031547755,0.029674476,0.810540379,-0.214111416,Orang1_angry
-1.96E-05,0.000356057,-0.043966081,0.296918273,-0.306743145,0.045439709,-0.085545457,4.128362395,-0.010239893,0.011002209,0.021242102,0.092861078,0.052978516,0.0973374,2.091881612,3.818795539,0.034156602,0.02799705,0.029801106,0.710522382,-0.514150952,Orang1_angry
-1.45E-05,0.001451025,0.005493418,0.260051429,-0.303446531,0.046175934,-0.19632425,5.706741718,-0.01509734,0.014315935,0.029413274,0.09469697,0.056396484,0.107352305,2.478789842,5.221057611,0.036082111,0.028234206,0.028723257,1.213419636,1.349029118,Orang1_angry
-0.000141034,-0.000740025,-0.044622317,0.183938906,-0.225571364,0.041908421,-0.162219211,3.689602484,-0.010283658,0.011466134,0.021749793,0.082955729,0.052246094,0.096337204,2.713259839,7.059234063,0.031864069,0.030397391,0.026833046,0.554514151,-0.965923766,Orang1_angry
-5.24E-05,0.000878382,-0.011740385,0.149798632,-0.179469138,0.031820968,-0.142143125,3.285407957,-0.012073743,0.012371945,0.024445688,0.084720553,0.065429688,0.078896856,2.500915664,5.879199919,0.026581494,0.025967002,0.017411351,0.486690767,-0.556132214,Orang1_angry
6.97E-05,-0.000154951,-0.045560539,0.250809968,-0.276999652,0.051445309,-0.142721274,4.622099143,-0.010565815,0.01194891,0.022514725,0.093979344,0.055908203,0.09486985,2.386234001,5.280358624,0.038164999,0.033116516,0.034196891,0.837501308,-0.074854631,Orang1_angry
1.60E-05,0.000146495,-0.09168008,0.281868249,-0.313191801,0.053919986,-0.01439971,3.524221427,-0.015401575,0.014376214,0.029777789,0.069697627,0.050292969,0.076434065,3.112312038,9.497163408,0.040596787,0.032960128,0.035035886,0.691726061,-0.597686337,Orang1_angry
-7.57E-06,0.0005047,-0.118164018,0.25586611,-0.239312321,0.051335543,-0.061990946,3.931769764,-0.011799617,0.011666294,0.023465911,0.096079234,0.064208984,0.104692493,2.469588846,5.571708733,0.037908256,0.033144325,0.034302209,0.796220025,-0.336203889,Orang1_angry
0.000206253,0.001098815,-0.051729649,0.195147187,-0.203705996,0.032328933,-0.128682322,6.023531256,-0.008450801,0.011202712,0.019653513,0.125135216,0.086914063,0.103046816,1.316680584,0.495007216,0.024678117,0.019772312,0.020567928,1.158234706,0.814240841,Orang1_angry
0.000153111,-0.000771094,-0.046063766,0.247951075,-0.260921091,0.049737062,-0.024759786,3.389051858,-0.013146111,0.013441934,0.026588045,0.08984375,0.055419922,0.088570582,2.164057704,4.139827462,0.038856965,0.031447329,0.030642845,0.446914647,-1.101698832,Orang1_angry
-7.64E-05,-0.000701796,-0.009971341,0.195617795,-0.206110328,0.034307715,-0.202956754,3.890382335,-0.010259957,0.011465622,0.021725579,0.094358474,0.059570313,0.100528999,2.186236237,4.314973168,0.027641363,0.027132737,0.020151816,0.513969113,-0.752335027,Orang1_angry
0.000158204,0.000833247,-0.032658797,0.270217091,-0.270238101,0.045112051,-0.01011998,4.730984322,-0.015120477,0.015181355,0.030301832,0.089882502,0.064453125,0.084978098,2.499023279,5.802761692,0.036230266,0.03143613,0.026811417,0.888947401,0.334165718,Orang1_angry
-9.45E-05,-7.88E-05,-0.051968664,0.243234038,-0.290937245,0.050133869,-0.341136916,4.531068173,-0.015569143,0.019649521,0.035218664,0.080249023,0.0546875,0.082819363,2.902608866,8.059579559,0.040382694,0.038866304,0.02919822,0.855395561,0.472328312,Orang1_angry
-1.58E-05,0.000384138,-0.032574244,0.254224092,-0.254762679,0.051417049,-0.096465558,4.081327848,-0.016630728,0.016822884,0.033453612,0.139002646,0.085449219,0.121678611,1.64797728,1.753518561,0.041416276,0.037430938,0.030105343,0.571971118,-0.747064604,Orang1_angry
-7.24E-05,0.000481786,-0.071907207,0.178731352,-0.200435489,0.034307487,-0.117315902,3.885781616,-0.010273643,0.010952539,0.021226182,0.091046234,0.073242188,0.081526551,2.469182009,6.546658625,0.027797289,0.025771635,0.019962657,0.281573575,-1.230674888,Orang1_angry
0.000113712,0.000795614,-0.003125687,0.168777198,-0.183268026,0.035551045,-0.237360788,4.291666357,-0.006543031,0.007827175,0.014370206,0.088936942,0.051025391,0.121560999,2.512789535,5.428575569,0.026390025,0.020510441,0.023608383,0.601673799,-0.951883836,Orang1_angry
4.20E-05,0.000354438,-0.118682772,0.283288419,-0.294077158,0.051149733,-0.22953258,3.804573023,-0.012022182,0.013899699,0.025921881,0.091177927,0.056640625,0.095231681,2.118152309,3.792407124,0.039381623,0.035506863,0.032208186,0.479941775,-0.94700621,Orang1_angry
-9.75E-05,-0.000367455,-0.038133044,0.279944509,-0.24980852,0.056364287,0.118049501,3.098673157,-0.013721866,0.014423489,0.028145355,0.100348579,0.054443359,0.112813194,1.992513381,3.240120101,0.042572267,0.035323612,0.036341976,0.429080847,-1.125633783,Orang1_angry
3.71E-06,0.001389913,-0.021696415,0.235654145,-0.23746407,0.045977842,-0.100662108,3.951316223,-0.014366014,0.015299764,0.029665778,0.09375,0.061035156,0.11465124,2.632187208,6.006648704,0.036567703,0.032686248,0.027467811,0.67328071,-0.350917488,Orang1_angry
-7.24E-05,0.000690588,-0.02907436,0.210834548,-0.224014267,0.037610725,-0.047077448,5.191290948,-0.011449899,0.010798599,0.022248498,0.096126781,0.059570313,0.110716341,2.400869437,4.749176365,0.028676944,0.02276938,0.024278454,1.238966316,1.174880624,Orang1_angry
-1.07E-05,0.000528048,-0.011165,0.23856914,-0.269860893,0.045720357,-0.179664885,3.987082539,-0.012030338,0.013167295,0.025197634,0.078750825,0.050292969,0.087990906,2.843851418,7.75826282,0.034242246,0.02724015,0.029973708,0.893560051,-0.327093549,Orang1_angry
-5.00E-05,0.000455116,-0.044630781,0.205582321,-0.241534233,0.044280127,-0.233911076,3.611291467,-0.009643406,0.011362426,0.021005832,0.079618566,0.051757813,0.098123197,2.583237242,6.07057088,0.033762459,0.029761806,0.028613441,0.526858713,-0.95523003,Orang1_angry
5.13E-05,-4.26E-05,-0.024831912,0.241471261,-0.268411666,0.040291488,-0.002446271,3.526299694,-0.011126581,0.011828623,0.022955204,0.10559254,0.070800781,0.106150026,2.208609005,4.481832931,0.03139447,0.027769146,0.024878334,0.46120681,-1.095557711,Orang1_angry
-6.12E-05,-0.000874189,-0.006753805,0.217183039,-0.251257569,0.048149951,-0.139550952,3.684847301,-0.009517189,0.012059196,0.021576385,0.133445946,0.068115234,0.134996747,1.433226129,0.759582372,0.036104959,0.029941989,0.031384148,0.469004694,-1.276776427,Orang1_angry
-9.42E-05,0.000980894,-0.058009334,0.188203812,-0.237015873,0.039993666,-0.437000504,3.439158103,-0.010433611,0.013628849,0.02406246,0.11346646,0.072753906,0.108900642,1.836613026,2.574418082,0.032335132,0.033173554,0.023228355,0.118703151,-1.411671014,Orang1_angry
-6.91E-05,-7.06E-05,-0.151160374,0.312444627,-0.326502919,0.063553676,-0.155442636,3.736840628,-0.015845938,0.017564098,0.033410036,0.080628301,0.049804688,0.102854729,2.578420375,5.849946439,0.048260193,0.038297921,0.041033167,0.801900898,-0.461594421,Orang1_angry
-5.45E-05,0.00045628,-0.063776612,0.279519707,-0.319445103,0.049054179,-0.184764217,6.165707376,-0.012610627,0.013258293,0.02586892,0.098416574,0.052734375,0.111848009,2.037512157,3.270226794,0.036682881,0.032181241,0.032138404,1.134351478,0.761991684,Orang1_angry
0.000100512,0.000837626,-0.027941801,0.224569991,-0.223694682,0.038678706,-0.105770924,6.224583862,-0.010350072,0.012611331,0.022961403,0.085004664,0.059082031,0.090036856,2.422199493,5.366186724,0.028810931,0.022968268,0.025457127,1.470344767,1.961127669,Orang1_angry
-8.61E-06,0.000694713,-0.032978389,0.144898325,-0.13667053,0.02556183,-0.160334283,3.684157633,-0.008871903,0.00969931,0.018571213,0.148109436,0.081787109,0.149769878,1.462591607,0.861157502,0.021219283,0.020920996,0.013953029,0.284344048,-1.202940604,Orang1_angry
2.80E-05,0.000771079,-0.007978678,0.222015828,-0.219664082,0.055467419,-0.050328884,1.371713308,-0.024203717,0.024216113,0.04841983,0.075515747,0.051757813,0.089479422,3.002345223,8.418145305,0.047361847,0.045888089,0.02847448,0.354518547,-0.701092418,Orang1_angry
-0.000179557,-0.000237893,-0.078702472,0.289907277,-0.32794416,0.051254772,-0.075179254,4.815836233,-0.016492544,0.016972104,0.033464648,0.094230406,0.055175781,0.113732226,2.440450479,4.860019664,0.039946198,0.033637203,0.031763799,0.987930845,0.572545099,Orang1_angry
-0.000118617,0.000744853,-0.048518591,0.212686375,-0.222772956,0.042296216,-0.299649235,3.160101703,-0.013566755,0.015638138,0.029204893,0.184266137,0.083007813,0.184223866,1.170111166,-0.229396553,0.035572585,0.035691526,0.022821996,0.182240041,-1.183583113,Orang1_angry
-8.76E-05,0.001064416,-0.035074059,0.229551882,-0.236837551,0.044536911,-0.215314746,2.693159341,-0.016748394,0.017424165,0.03417256,0.083668428,0.045654297,0.112009481,2.546977403,5.182408348,0.036709037,0.030830072,0.024871441,0.514790133,-0.867852649,Orang1_angry
-5.84E-05,-0.000556653,-0.003817005,0.218849301,-0.26164645,0.047760919,-0.121962137,3.061408972,-0.013179212,0.0147495,0.027928712,0.144156193,0.08203125,0.146438515,1.698623325,1.553867568,0.038340006,0.034292113,0.02807341,0.265305206,-1.335648149,Orang1_angry
1.01E-07,0.000329052,-0.030492209,0.193062648,-0.190495729,0.038432073,-0.123314265,3.457364754,-0.008034285,0.010599924,0.01863421,0.109352464,0.071777344,0.091708863,1.218710911,0.197307313,0.030009078,0.024679495,0.023959594,0.294686069,-1.419531168,Orang1_angry
6.21E-05,0.000804194,-0.136766046,0.268792182,-0.284247369,0.048140958,-0.037620728,5.545034867,-0.014639981,0.01584585,0.030485831,0.088929967,0.055908203,0.103064955,2.631814518,6.091986336,0.037576512,0.031240428,0.029788664,0.962257775,0.670479527,Orang1_angry
4.02E-05,0.000575748,-0.043185547,0.280093789,-0.281126738,0.055043951,-0.014380195,2.907285264,-0.017554265,0.01669096,0.034245226,0.083991252,0.051269531,0.091742408,2.744011036,7.208813694,0.043754384,0.038214568,0.032817155,0.365440919,-1.227011117,Orang1_angry
-2.26E-05,0.001052491,-0.06392169,0.32147789,-0.327692807,0.053206887,-0.162039923,5.73008509,-0.017433375,0.017222201,0.034655577,0.094230883,0.052978516,0.117042791,2.450660215,4.817339797,0.040062692,0.030922472,0.034680344,1.494614679,1.851325047,Orang1_angry
-6.56E-05,0.000504036,0.017390782,0.294094145,-0.286408395,0.054712005,0.016366372,3.881977355,-0.015210246,0.015591783,0.030802029,0.164599609,0.079101563,0.162705778,1.285849102,0.114001848,0.043606523,0.040570349,0.032442056,0.455365428,-0.946337812,Orang1_angry
-2.57E-05,8.76E-05,-0.060771473,0.225044653,-0.242763415,0.050948117,-0.073283537,2.633754666,-0.017232867,0.016726664,0.033959531,0.092787591,0.052246094,0.110404247,2.689468545,6.28054451,0.04164562,0.041859064,0.029166408,0.376083997,-0.902015562,Orang1_angry
1.01E-05,0.001165859,-0.016503964,0.176423937,-0.180359095,0.034617394,-0.294756288,3.781835992,-0.008403989,0.01104545,0.01944944,0.094966947,0.069824219,0.093773203,2.164041147,4.376023547,0.027280068,0.02267837,0.021096274,0.42676273,-1.136565495,Orang1_angry
0.000250757,0.001564583,0.014616749,0.316182941,-0.364299417,0.057803113,-0.286826364,7.588812039,-0.009692357,0.012024976,0.021717333,0.075656839,0.052246094,0.095567338,2.848074725,7.892319718,0.0381823,0.022717275,0.042995177,1.439095352,1.180224663,Orang1_angry
4.95E-05,0.000639542,-0.059029773,0.248146266,-0.288634121,0.048273321,-0.250542532,4.409775141,-0.010887536,0.01277569,0.023663226,0.10785675,0.078613281,0.095619754,1.978257798,3.903474554,0.037036642,0.03418687,0.030458754,0.54146677,-0.770899126,Orang1_angry
-2.62E-05,0.000753759,-0.130696967,0.218378261,-0.239857957,0.042567875,-0.084080361,3.863476557,-0.010876432,0.011584864,0.022461296,0.085999395,0.049804688,0.096719863,2.701791842,7.105285208,0.032614496,0.026030231,0.027006788,0.665058739,-0.665640625,Orang1_angry
8.72E-05,0.00065519,-0.019842744,0.247371882,-0.297741055,0.051528864,-0.188024222,3.437913926,-0.013890037,0.015922027,0.029812064,0.089813702,0.071777344,0.066219949,2.431231186,6.380306729,0.041512288,0.037778091,0.029960226,0.36545008,-0.990114119,Orang1_angry
-1.88E-05,0.000510504,-0.059819963,0.228120729,-0.278228402,0.0446296,-0.178335415,4.977468998,-0.010408505,0.011642582,0.022051088,0.166741622,0.083496094,0.161158792,1.205817782,0.01698905,0.033141047,0.02491549,0.029784111,0.936536698,-0.02336108,Orang1_angry
-0.000128305,-0.00020452,-0.116381027,0.3017869,-0.296844751,0.053492315,-0.036966924,4.602307103,-0.013757754,0.014879303,0.028637057,0.12424281,0.062988281,0.128278246,1.548131329,1.338146367,0.040019102,0.032490321,0.035430528,1.147038227,0.427216531,Orang1_angry
-9.20E-05,-0.000506224,-0.018947335,0.209531516,-0.245568752,0.049642295,0.047079261,1.952336276,-0.019127502,0.017458819,0.03658632,0.081607594,0.049316406,0.105219991,2.821720463,6.90471372,0.040864136,0.039345328,0.027890678,0.236309952,-1.182662327,Orang1_angry
0.000128034,0.000453224,-0.029035097,0.252388,-0.245046929,0.031943422,0.040010993,7.569405762,-0.005674421,0.007755739,0.01343016,0.13507575,0.056152344,0.171409268,1.653808109,1.380395933,0.023120448,0.016284131,0.021740047,0.803021963,-0.50537055,Orang1_angry
-7.02E-05,0.000343175,-0.033975307,0.171575919,-0.188300237,0.036399744,0.025466708,3.204651831,-0.014574765,0.013924482,0.028499247,0.085361765,0.058105469,0.095699627,3.05928028,8.726739404,0.030095762,0.026474785,0.020139588,0.696567711,-0.160818544,Orang1_angry
-8.63E-05,-0.000134426,-0.016446531,0.208853677,-0.213228166,0.032097407,-0.144556147,7.569887608,-0.010143277,0.01026618,0.020409457,0.105672201,0.072265625,0.101614613,1.944358264,2.808655532,0.025034228,0.020750687,0.02002883,1.477515115,2.0926924,Orang1_angry
-3.65E-06,1.93E-05,-0.018029843,0.307108611,-0.331737369,0.052318268,0.072975609,5.371812585,-0.012542454,0.012503633,0.025046087,0.086841185,0.049804688,0.11234569,2.636295383,5.806208936,0.038481332,0.030997409,0.035236616,0.917715446,-0.327368748,Orang1_angry
8.68E-05,0.000245804,-0.034171663,0.213004172,-0.265229851,0.052730314,-0.192212322,2.508312047,-0.015430911,0.015455947,0.030886857,0.079895931,0.051269531,0.094506578,2.73705379,6.424877375,0.042145241,0.038711946,0.031363379,0.339909439,-1.159715248,Orang1_angry
0.000127973,0.000791115,-0.053921275,0.314706892,-0.33841908,0.065457866,-0.135182697,4.763534397,-0.012892416,0.014342261,0.027234677,0.122680664,0.060302734,0.12168541,1.453863767,0.990843029,0.048346005,0.036702029,0.043704651,0.840778957,-0.318883122,Orang1_angry
-4.94E-05,5.28E-05,-0.0352064,0.40185982,-0.454193383,0.065743521,-0.253297828,6.825792829,-0.015491384,0.018123637,0.033615021,0.08905667,0.056152344,0.100572208,2.339230652,5.315086829,0.047348469,0.027788762,0.045213591,1.234211167,0.633250938,Orang1_angry
-3.94E-06,0.000915464,0.003115866,0.248517394,-0.267154485,0.05042576,-0.117571741,5.221391536,-0.015492622,0.015576052,0.031068674,0.13619845,0.082519531,0.122899237,1.483595077,1.06411295,0.038964737,0.033957541,0.031489126,1.065068905,0.551208467,Orang1_angry
-9.61E-06,-0.000299674,-0.039749384,0.26281935,-0.24946551,0.041747555,0.041510858,5.171019662,-0.011493828,0.012832383,0.02432621,0.115001166,0.060058594,0.118703253,2.012269879,3.370580206,0.032613397,0.02638277,0.025872894,0.605305334,-0.870066469,Orang1_angry
-4.76E-05,0.000361585,-0.040343825,0.182996392,-0.198333859,0.040454548,-0.149428474,3.566835167,-0.011725747,0.011838903,0.02356465,0.071582031,0.046386719,0.090186626,2.870061389,7.659019598,0.030868638,0.027759423,0.02609059,0.840300934,-0.21012973,Orang1_angry
-2.93E-05,-0.00019254,-0.046331279,0.193206012,-0.216702729,0.035206977,-0.04639851,3.746328992,-0.012486507,0.011975607,0.024462114,0.085600011,0.065673828,0.08445681,2.618183648,6.780878971,0.028850809,0.029827883,0.020123631,0.791003978,0.341259784,Orang1_angry
4.21E-05,0.000814702,-0.061085731,0.196153268,-0.209848136,0.041755076,-0.15547655,2.487249559,-0.012705612,0.014031728,0.026737339,0.073941617,0.05078125,0.085643597,2.632395122,6.025767565,0.033814751,0.035496384,0.024164006,0.30072868,-1.013212415,Orang1_angry
4.96E-05,0.00056905,-0.040371686,0.162337512,-0.184721053,0.030828329,-0.093738812,3.99442981,-0.008677253,0.009272993,0.017950246,0.150664358,0.0859375,0.151976031,1.715083432,1.753957021,0.024637984,0.023930946,0.018287582,0.272886806,-1.280858347,Orang1_angry
1.23E-05,0.000435281,-0.018983565,0.211131603,-0.243587047,0.046040408,-0.103796978,2.127291579,-0.01511079,0.015263385,0.030374175,0.088914659,0.051513672,0.092549878,2.61002145,6.566971146,0.036929555,0.036563769,0.027079768,0.264341671,-1.196295124,Orang1_angry
0.000111809,0.000398067,-0.052823044,0.228018224,-0.269191772,0.046777494,-0.146799377,3.685338319,-0.012940834,0.01420923,0.027150064,0.104471556,0.059082031,0.117878696,2.505036251,5.729809106,0.037047699,0.034344416,0.028151125,0.266180278,-1.371394451,Orang1_angry
-0.000180641,-0.000997853,-0.029224705,0.187926114,-0.190487057,0.034323219,-0.188005303,4.135598817,-0.013132041,0.014033546,0.027165587,0.09378756,0.056152344,0.104823921,2.394224491,4.761414197,0.028449794,0.025125764,0.019187404,0.612642191,-0.587763956,Orang1_angry
0.00026557,-0.000435356,-0.015947059,0.276434064,-0.307511985,0.055178151,-0.23422275,3.962303563,-0.015237327,0.018084917,0.033322244,0.095171247,0.054931641,0.117567781,2.418914063,4.654374038,0.044162035,0.037229773,0.032606483,0.557256053,-0.475487675,Orang1_angry
0.00017651,0.000182722,-0.019865735,0.237106919,-0.220429868,0.039082039,0.167570049,3.260447848,-0.014626908,0.013774931,0.028401839,0.091078404,0.063720703,0.10068966,2.556791802,5.716846616,0.031823132,0.030908655,0.022234818,0.540109434,-0.492882477,Orang1_angry
-6.73E-05,-0.000458863,-0.092701659,0.297563374,-0.309429497,0.051128905,-0.099706508,4.875217188,-0.010599684,0.013194864,0.023794548,0.097415753,0.05078125,0.117786645,2.323620028,4.87025965,0.03754181,0.025187565,0.034476895,0.919251507,-0.472334141,Orang1_angry
